,cand_nm,contbr_zip,contbr_employer,contbr_occupation,contb_receipt_amt,occ_cat,converted_date,payment_yr
6158,"Warren, Elizabeth ",20010,NONE,NOT EMPLOYED,100.0,not employed or unknown,201907,2019
6159,"Warren, Elizabeth ",20010,NONE,NOT EMPLOYED,50.0,not employed or unknown,201907,2019
6160,"Warren, Elizabeth ",20010,NONE,NOT EMPLOYED,50.0,not employed or unknown,201909,2019
6161,"Warren, Elizabeth ",20009,NONE,NOT EMPLOYED,6.0,not employed or unknown,201907,2019
6162,"Warren, Elizabeth ",20009,NONE,NOT EMPLOYED,15.0,not employed or unknown,201908,2019
6163,"Warren, Elizabeth ",20009,NONE,NOT EMPLOYED,125.0,not employed or unknown,201909,2019
6164,"Warren, Elizabeth ",20001,CENTER FOR AMERICAN PROGRESS,ASSOCIATE DIRECTOR,99.46,leadership,201907,2019
6165,"Warren, Elizabeth ",20001,CENTER FOR AMERICAN PROGRESS,ASSOCIATE DIRECTOR,25.0,leadership,201907,2019
6166,"Warren, Elizabeth ",20001,CENTER FOR AMERICAN PROGRESS,ASSOCIATE DIRECTOR,5.0,leadership,201907,2019
6167,"Warren, Elizabeth ",20001,CENTER FOR AMERICAN PROGRESS,ASSOCIATE DIRECTOR,5.0,leadership,201908,2019
6168,"Warren, Elizabeth ",20001,CENTER FOR AMERICAN PROGRESS,ASSOCIATE DIRECTOR,25.0,leadership,201908,2019
6169,"Warren, Elizabeth ",20001,CENTER FOR AMERICAN PROGRESS,ASSOCIATE DIRECTOR,25.0,leadership,201909,2019
6170,"Warren, Elizabeth ",20001,CENTER FOR AMERICAN PROGRESS,ASSOCIATE DIRECTOR,100.0,leadership,201909,2019
6171,"Warren, Elizabeth ",20002,TOOLE DESIGN,ENGINEER,100.0,it,201907,2019
6172,"Warren, Elizabeth ",20002,TOOLE DESIGN,ENGINEER,10.0,it,201907,2019
6173,"Warren, Elizabeth ",20002,TOOLE DESIGN,ENGINEER,100.0,it,201908,2019
6174,"Warren, Elizabeth ",20002,TOOLE DESIGN,ENGINEER,25.0,it,201908,2019
6175,"Warren, Elizabeth ",20001,USDA,EXECUTIVE,100.0,leadership,201907,2019
6176,"Warren, Elizabeth ",20001,USDA,EXECUTIVE,100.0,leadership,201908,2019
6177,"Warren, Elizabeth ",20024,FEDERAL GOVERNMENT,ACQUISITION,5.0,other,201907,2019
6178,"Warren, Elizabeth ",20037,NONE,NOT EMPLOYED,100.0,not employed or unknown,201907,2019
6179,"Warren, Elizabeth ",20037,NONE,NOT EMPLOYED,100.0,not employed or unknown,201908,2019
6180,"Warren, Elizabeth ",20037,NONE,NOT EMPLOYED,100.0,not employed or unknown,201909,2019
6181,"Warren, Elizabeth ",20011,GLEN ECHO GROUP,CONSULTANT,100.0,business/gov,201908,2019
6182,"Warren, Elizabeth ",20011,GLEN ECHO GROUP,CONSULTANT,50.0,business/gov,201908,2019
6183,"Warren, Elizabeth ",20016,NOAA,LAWYER,100.0,law,201908,2019
6184,"Warren, Elizabeth ",20016,NOAA,LAWYER,100.0,law,201909,2019
6185,"Warren, Elizabeth ",20003,NONE,NOT EMPLOYED,100.0,not employed or unknown,201907,2019
6186,"Warren, Elizabeth ",20002,DUKE UNIVERSITY,POLICY RESEARCHER,25.0,science,201907,2019
6187,"Warren, Elizabeth ",20002,DUKE UNIVERSITY,POLICY RESEARCHER,25.0,science,201908,2019
6188,"Warren, Elizabeth ",20002,DUKE UNIVERSITY,POLICY RESEARCHER,25.0,science,201909,2019
6189,"Warren, Elizabeth ",20007,NONE,NOT EMPLOYED,100.0,not employed or unknown,201909,2019
6190,"Warren, Elizabeth ",20002,FUND FOR EDUCATIONAL EXCELLENCE,EDUCATION,100.0,education,201907,2019
6191,"Warren, Elizabeth ",20002,FUND FOR EDUCATIONAL EXCELLENCE,EDUCATION,100.0,education,201908,2019
6192,"Warren, Elizabeth ",20002,FUND FOR EDUCATIONAL EXCELLENCE,EDUCATION,100.0,education,201909,2019
6193,"Warren, Elizabeth ",20008,RETIRED,RETIRED,50.0,retired,201909,2019
6194,"Warren, Elizabeth ",20011,U.S. DEPARTMENT OF LABOR,INVESTIGATOR,100.0,law,201907,2019
6195,"Warren, Elizabeth ",20003,REVOLUTION,STRATEGIST,25.0,other,201907,2019
6196,"Warren, Elizabeth ",20003,REVOLUTION,STRATEGIST,35.0,other,201907,2019
6197,"Warren, Elizabeth ",20003,REVOLUTION,STRATEGIST,15.0,other,201908,2019
6198,"Warren, Elizabeth ",20003,REVOLUTION,STRATEGIST,15.0,other,201909,2019
6199,"Warren, Elizabeth ",20003,REVOLUTION,STRATEGIST,28.0,other,201909,2019
6200,"Warren, Elizabeth ",20007,JPMORGAN CHASE,"CHIEF OF STAFF, JPMCI",25.0,leadership,201908,2019
6201,"Warren, Elizabeth ",20007,JPMORGAN CHASE,"CHIEF OF STAFF, JPMCI",25.0,leadership,201909,2019
6202,"Warren, Elizabeth ",20009,CATHOLIC UNIVERSITY,PROFESSOR,100.0,education,201909,2019
6203,"Warren, Elizabeth ",20011,NORTHROP GRUMMAN,ATTORNEY,250.0,law,201907,2019
6204,"Warren, Elizabeth ",20001,UNION OF CONCERNED SCIENTISTS,POLICY ANALYST,250.0,business/gov,201909,2019
6205,"Warren, Elizabeth ",20001,UNION OF CONCERNED SCIENTISTS,POLICY ANALYST,10.0,business/gov,201909,2019
6206,"Warren, Elizabeth ",20001,UNION OF CONCERNED SCIENTISTS,POLICY ANALYST,70.01,business/gov,201909,2019
6207,"Warren, Elizabeth ",20017,USAID,CIVIL SERVANT,40.0,other,201908,2019
6208,"Warren, Elizabeth ",20017,USAID,CIVIL SERVANT,40.0,other,201908,2019
6209,"Warren, Elizabeth ",20017,USAID,CIVIL SERVANT,28.0,other,201908,2019
6210,"Warren, Elizabeth ",20017,USAID,CIVIL SERVANT,28.0,other,201909,2019
6211,"Warren, Elizabeth ",20017,USAID,CIVIL SERVANT,50.0,other,201909,2019
6212,"Warren, Elizabeth ",20009,MOVEON,POLITICAL DIRECTOR,50.0,leadership,201907,2019
6213,"Warren, Elizabeth ",20009,MOVEON,POLITICAL DIRECTOR,50.0,leadership,201908,2019
6214,"Warren, Elizabeth ",20009,MOVEON,POLITICAL DIRECTOR,50.0,leadership,201909,2019
6215,"Warren, Elizabeth ",20009,MOVEON,POLITICAL DIRECTOR,50.0,leadership,201909,2019
6216,"Warren, Elizabeth ",20009,SELF EMPLOYED,CONSULTANT,100.0,business/gov,201909,2019
6217,"Warren, Elizabeth ",20008,SELF EMPLOYED,LAWYER,50.0,law,201908,2019
6218,"Warren, Elizabeth ",20001,GEORGETOWN LAW CENTER,LAW STUDENT,100.0,education,201907,2019
6219,"Warren, Elizabeth ",20001,GEORGETOWN LAW CENTER,LAW STUDENT,100.0,education,201908,2019
6220,"Warren, Elizabeth ",20001,GEORGETOWN LAW CENTER,LAW STUDENT,100.0,education,201909,2019
6221,"Warren, Elizabeth ",20016,FEDERAL GOVERNMENT,ATTORNEY,25.0,law,201907,2019
6222,"Warren, Elizabeth ",20016,FEDERAL GOVERNMENT,ATTORNEY,25.0,law,201908,2019
6223,"Warren, Elizabeth ",20002,PINNACLE PERFORMANCE,INSTRUCTOR,10.0,education,201907,2019
6224,"Warren, Elizabeth ",20002,PINNACLE PERFORMANCE,INSTRUCTOR,100.0,education,201907,2019
6225,"Warren, Elizabeth ",20002,PINNACLE PERFORMANCE,INSTRUCTOR,10.0,education,201908,2019
6226,"Warren, Elizabeth ",20002,PINNACLE PERFORMANCE,INSTRUCTOR,34.93,education,201909,2019
6227,"Warren, Elizabeth ",20002,PINNACLE PERFORMANCE,INSTRUCTOR,10.0,education,201909,2019
6228,"Warren, Elizabeth ",20002,PINNACLE PERFORMANCE,INSTRUCTOR,15.0,education,201909,2019
6229,"Warren, Elizabeth ",20002,PINNACLE PERFORMANCE,INSTRUCTOR,50.0,education,201909,2019
6230,"Warren, Elizabeth ",20001,PLANNED PARENTHOOD FEDERATION OF AMERI,DIRECTOR OF PUBLIC POLICY,100.0,leadership,201907,2019
6231,"Warren, Elizabeth ",20001,PLANNED PARENTHOOD FEDERATION OF AMERI,DIRECTOR OF PUBLIC POLICY,100.0,leadership,201908,2019
6232,"Warren, Elizabeth ",20001,PLANNED PARENTHOOD FEDERATION OF AMERI,DIRECTOR OF PUBLIC POLICY,100.0,leadership,201909,2019
6233,"Warren, Elizabeth ",20009,FACEBOOK,ANALYST,50.0,business/gov,201909,2019
6234,"Warren, Elizabeth ",20009,STEPTOE & JOHNSON,ATTORNEY,50.0,law,201907,2019
6235,"Warren, Elizabeth ",20009,STEPTOE & JOHNSON,ATTORNEY,100.0,law,201907,2019
6236,"Warren, Elizabeth ",20009,STEPTOE & JOHNSON,ATTORNEY,50.0,law,201907,2019
6237,"Warren, Elizabeth ",20009,STEPTOE & JOHNSON,ATTORNEY,50.0,law,201907,2019
6238,"Warren, Elizabeth ",20003,SAS INSTITUTE,DIRECTOR,500.0,leadership,201909,2019
6239,"Warren, Elizabeth ",20008,NONE,NOT EMPLOYED,100.0,not employed or unknown,201907,2019
6240,"Warren, Elizabeth ",20008,NONE,NOT EMPLOYED,100.0,not employed or unknown,201908,2019
6241,"Warren, Elizabeth ",20008,NONE,NOT EMPLOYED,100.0,not employed or unknown,201909,2019
6242,"Warren, Elizabeth ",20002,PUBLIC CITIZEN,RESEARCHER,21.86,science,201907,2019
6243,"Warren, Elizabeth ",20002,PUBLIC CITIZEN,RESEARCHER,13.24,science,201908,2019
6244,"Warren, Elizabeth ",20002,MORRISON & FOERSTER LLP,ATTORNEY,50.0,law,201907,2019
6245,"Warren, Elizabeth ",20002,MORRISON & FOERSTER LLP,ATTORNEY,50.0,law,201908,2019
6246,"Warren, Elizabeth ",20002,MORRISON & FOERSTER LLP,ATTORNEY,50.0,law,201909,2019
6247,"Warren, Elizabeth ",20001,PLANNED PARENTHOOD FEDERATION OF AMERI,ATTORNEY,10.0,law,201907,2019
6248,"Warren, Elizabeth ",20001,PLANNED PARENTHOOD FEDERATION OF AMERI,ATTORNEY,39.66,law,201907,2019
6249,"Warren, Elizabeth ",20001,PLANNED PARENTHOOD FEDERATION OF AMERI,ATTORNEY,10.0,law,201908,2019
6250,"Warren, Elizabeth ",20001,PLANNED PARENTHOOD FEDERATION OF AMERI,ATTORNEY,10.0,law,201909,2019
6251,"Warren, Elizabeth ",20001,PLANNED PARENTHOOD FEDERATION OF AMERI,ATTORNEY,25.0,law,201909,2019
6252,"Warren, Elizabeth ",20009,NATIONAL INSTITUTES OF HEALTH,SCIENCE WRITER,100.0,artist/comm,201909,2019
6253,"Warren, Elizabeth ",20008,AMERICAN UNIVERSITY,PROFESSOR,50.0,education,201907,2019
6254,"Warren, Elizabeth ",20008,AMERICAN UNIVERSITY,PROFESSOR,25.0,education,201908,2019
6255,"Warren, Elizabeth ",20008,AMERICAN UNIVERSITY,PROFESSOR,75.0,education,201909,2019
6256,"Warren, Elizabeth ",20003,ARENT FOX LLP,ATTORNEY,54.02,law,201908,2019
6257,"Warren, Elizabeth ",20003,ARENT FOX LLP,ATTORNEY,100.0,law,201909,2019
6258,"Warren, Elizabeth ",20009,OPEN MARKETS INSTITUTE,FELLOW,100.0,other,201907,2019
6259,"Warren, Elizabeth ",20008,NONE,NOT EMPLOYED,25.0,not employed or unknown,201907,2019
6260,"Warren, Elizabeth ",20008,NONE,NOT EMPLOYED,50.0,not employed or unknown,201907,2019
6261,"Warren, Elizabeth ",20008,NONE,NOT EMPLOYED,69.46,not employed or unknown,201908,2019
6262,"Warren, Elizabeth ",20008,NONE,NOT EMPLOYED,25.0,not employed or unknown,201908,2019
6263,"Warren, Elizabeth ",20008,NONE,NOT EMPLOYED,25.0,not employed or unknown,201909,2019
6264,"Warren, Elizabeth ",20009,WORLD BANK,LAWYER,50.0,law,201907,2019
6265,"Warren, Elizabeth ",20016,BROOKINGS AND LAWFARE,FELLOW,500.0,other,201909,2019
6266,"Warren, Elizabeth ",20002,CHILDREN'S DEFENSE FUND,POLICY ASSOCIATE,50.0,business/gov,201908,2019
6267,"Warren, Elizabeth ",20002,CHILDREN'S DEFENSE FUND,POLICY ASSOCIATE,25.0,business/gov,201909,2019
6268,"Warren, Elizabeth ",20036,ENVIRONMENTAL DEFENSE FUND,ATTORNEY,10.0,law,201907,2019
6269,"Warren, Elizabeth ",20036,ENVIRONMENTAL DEFENSE FUND,ATTORNEY,10.0,law,201907,2019
6270,"Warren, Elizabeth ",20036,ENVIRONMENTAL DEFENSE FUND,ATTORNEY,10.0,law,201908,2019
6271,"Warren, Elizabeth ",20036,ENVIRONMENTAL DEFENSE FUND,ATTORNEY,10.0,law,201908,2019
6272,"Warren, Elizabeth ",20036,ENVIRONMENTAL DEFENSE FUND,ATTORNEY,25.0,law,201908,2019
6273,"Warren, Elizabeth ",20036,ENVIRONMENTAL DEFENSE FUND,ATTORNEY,10.0,law,201909,2019
6274,"Warren, Elizabeth ",20036,ENVIRONMENTAL DEFENSE FUND,ATTORNEY,10.0,law,201909,2019
6275,"Warren, Elizabeth ",20010,SELF EMPLOYED,SPEECHWRITER,250.0,other,201909,2019
6276,"Warren, Elizabeth ",20003,RETIRED,RETIRED,500.0,retired,201907,2019
6277,"Warren, Elizabeth ",20003,RETIRED,RETIRED,500.0,retired,201908,2019
6278,"Warren, Elizabeth ",20003,RETIRED,RETIRED,500.0,retired,201909,2019
6279,"Warren, Elizabeth ",20002,US SECURITIES AND EXCHANGE COMMISSION,ATTORNEY,25.0,law,201907,2019
6280,"Warren, Elizabeth ",20002,US SECURITIES AND EXCHANGE COMMISSION,ATTORNEY,25.0,law,201908,2019
6281,"Warren, Elizabeth ",20002,US SECURITIES AND EXCHANGE COMMISSION,ATTORNEY,25.0,law,201909,2019
6282,"Warren, Elizabeth ",20008,SELF EMPLOYED,ATTORNEY,50.0,law,201907,2019
6283,"Warren, Elizabeth ",20008,SELF EMPLOYED,ATTORNEY,50.0,law,201908,2019
6284,"Warren, Elizabeth ",20008,SELF EMPLOYED,ATTORNEY,50.0,law,201909,2019
6285,"Warren, Elizabeth ",20008,SELF EMPLOYED,ATTORNEY,50.0,law,201909,2019
6286,"Warren, Elizabeth ",20012,CHILDREN'S NATIONAL HEALTH SYSTEM,PHYSICIAN,25.0,healthcare,201907,2019
6287,"Warren, Elizabeth ",20012,CHILDREN'S NATIONAL HEALTH SYSTEM,PHYSICIAN,25.0,healthcare,201907,2019
6288,"Warren, Elizabeth ",20012,CHILDREN'S NATIONAL HEALTH SYSTEM,PHYSICIAN,25.0,healthcare,201908,2019
6289,"Warren, Elizabeth ",20012,CHILDREN'S NATIONAL HEALTH SYSTEM,PHYSICIAN,25.0,healthcare,201908,2019
6290,"Warren, Elizabeth ",20012,CHILDREN'S NATIONAL HEALTH SYSTEM,PHYSICIAN,25.0,healthcare,201909,2019
6291,"Warren, Elizabeth ",20002,GRID ALTERNATIVES MID-ATLANTIC,NON-PROFIT,100.0,other,201908,2019
6292,"Warren, Elizabeth ",20010,SELF EMPLOYED,COMMUNICATIONS ENGINEER,500.0,artist/comm,201909,2019
6293,"Warren, Elizabeth ",20012,CHILDREN'S NATIONAL HEALTH SYSTEM,PHYSICIAN,25.0,healthcare,201909,2019
6294,"Warren, Elizabeth ",20002,MONEY MANAGEMENT FIRM,ANALYST,37.88,business/gov,201907,2019
6295,"Warren, Elizabeth ",20002,MONEY MANAGEMENT FIRM,ANALYST,34.93,business/gov,201909,2019
6296,"Warren, Elizabeth ",20015,SELF EMPLOYED,PUBLIC SERVICE,200.0,business/gov,201908,2019
6297,"Warren, Elizabeth ",20015,SELF EMPLOYED,PUBLIC SERVICE,44.66,business/gov,201908,2019
6298,"Warren, Elizabeth ",20015,SELF EMPLOYED,PUBLIC SERVICE,200.0,business/gov,201908,2019
6299,"Warren, Elizabeth ",20015,SELF EMPLOYED,PUBLIC SERVICE,200.0,business/gov,201909,2019
6300,"Warren, Elizabeth ",20015,SELF EMPLOYED,PUBLIC SERVICE,100.0,business/gov,201909,2019
6301,"Warren, Elizabeth ",20015,NONE,NOT EMPLOYED,100.0,not employed or unknown,201908,2019
6302,"Warren, Elizabeth ",20015,NONE,NOT EMPLOYED,100.0,not employed or unknown,201908,2019
6303,"Warren, Elizabeth ",20015,NONE,NOT EMPLOYED,25.0,not employed or unknown,201909,2019
6304,"Warren, Elizabeth ",20007,BOWERGROUPASIA,CONSULTANT,250.0,business/gov,201909,2019
6305,"Warren, Elizabeth ",20008,SELF EMPLOYED,WRITER,50.0,artist/comm,201907,2019
6306,"Warren, Elizabeth ",20008,SELF EMPLOYED,WRITER,50.0,artist/comm,201908,2019
6307,"Warren, Elizabeth ",20008,SELF EMPLOYED,WRITER,50.0,artist/comm,201909,2019
6308,"Warren, Elizabeth ",20008,U.S. CENSUS BUREAU,SOCIOLOGIST,25.0,other,201907,2019
6309,"Warren, Elizabeth ",20008,U.S. CENSUS BUREAU,SOCIOLOGIST,25.0,other,201908,2019
6310,"Warren, Elizabeth ",20008,U.S. CENSUS BUREAU,SOCIOLOGIST,25.0,other,201909,2019
6311,"Warren, Elizabeth ",20002,NONE,NOT EMPLOYED,10.0,not employed or unknown,201907,2019
6312,"Warren, Elizabeth ",20002,NONE,NOT EMPLOYED,50.0,not employed or unknown,201907,2019
6313,"Warren, Elizabeth ",20002,NONE,NOT EMPLOYED,50.0,not employed or unknown,201907,2019
6314,"Warren, Elizabeth ",20002,NONE,NOT EMPLOYED,50.0,not employed or unknown,201908,2019
6315,"Warren, Elizabeth ",20002,NONE,NOT EMPLOYED,50.0,not employed or unknown,201908,2019
6316,"Warren, Elizabeth ",20002,NONE,NOT EMPLOYED,50.0,not employed or unknown,201908,2019
6317,"Warren, Elizabeth ",20002,NONE,NOT EMPLOYED,50.0,not employed or unknown,201909,2019
6318,"Warren, Elizabeth ",20002,NONE,NOT EMPLOYED,50.0,not employed or unknown,201909,2019
6319,"Warren, Elizabeth ",20002,NONE,NOT EMPLOYED,50.0,not employed or unknown,201909,2019
6320,"Warren, Elizabeth ",20008,U.S. CENSUS BUREAU,SOCIOLOGIST,25.0,other,201909,2019
6321,"Warren, Elizabeth ",20007,RETIRED,RETIRED,5.0,retired,201907,2019
6322,"Warren, Elizabeth ",20007,RETIRED,RETIRED,50.0,retired,201907,2019
6323,"Warren, Elizabeth ",20007,RETIRED,RETIRED,5.0,retired,201908,2019
6324,"Warren, Elizabeth ",20007,RETIRED,RETIRED,5.0,retired,201909,2019
6325,"Warren, Elizabeth ",20007,RETIRED,RETIRED,70.01,retired,201909,2019
6326,"Warren, Elizabeth ",20016,AEGIS LAW GROUP LLP,ATTORNEY,500.0,law,201908,2019
6327,"Warren, Elizabeth ",20016,AEGIS LAW GROUP LLP,ATTORNEY,500.0,law,201909,2019
6328,"Warren, Elizabeth ",20008,RETIRED,RETIRED,100.0,retired,201907,2019
6329,"Warren, Elizabeth ",20010,CONGRESSIONAL CAMPAIGN,FINANCE DIRECTOR,15.0,leadership,201907,2019
6330,"Warren, Elizabeth ",20010,CONGRESSIONAL CAMPAIGN,FINANCE DIRECTOR,10.0,leadership,201907,2019
6331,"Warren, Elizabeth ",20010,CONGRESSIONAL CAMPAIGN,FINANCE DIRECTOR,10.3,leadership,201907,2019
6332,"Warren, Elizabeth ",20010,CONGRESSIONAL CAMPAIGN,FINANCE DIRECTOR,34.66,leadership,201908,2019
6333,"Warren, Elizabeth ",20010,CONGRESSIONAL CAMPAIGN,FINANCE DIRECTOR,5.0,leadership,201908,2019
6334,"Warren, Elizabeth ",20010,CONGRESSIONAL CAMPAIGN,FINANCE DIRECTOR,15.0,leadership,201909,2019
6335,"Warren, Elizabeth ",20010,CONGRESSIONAL CAMPAIGN,FINANCE DIRECTOR,50.0,leadership,201909,2019
6336,"Warren, Elizabeth ",20010,CONGRESSIONAL CAMPAIGN,FINANCE DIRECTOR,50.0,leadership,201909,2019
6337,"Warren, Elizabeth ",20010,CONGRESSIONAL CAMPAIGN,FINANCE DIRECTOR,5.0,leadership,201909,2019
6338,"Warren, Elizabeth ",20012,FEDERAL GOVERNMENT,ATTORNEY,200.0,law,201907,2019
6339,"Warren, Elizabeth ",20012,FEDERAL GOVERNMENT,ATTORNEY,250.0,law,201909,2019
6340,"Warren, Elizabeth ",20009,DEPARTMENT OF ENERGY,ANALYST,18.0,business/gov,201907,2019
6341,"Warren, Elizabeth ",20009,DEPARTMENT OF ENERGY,ANALYST,5.0,business/gov,201907,2019
6342,"Warren, Elizabeth ",20009,DEPARTMENT OF ENERGY,ANALYST,18.0,business/gov,201908,2019
6343,"Warren, Elizabeth ",20009,DEPARTMENT OF ENERGY,ANALYST,18.0,business/gov,201909,2019
6344,"Warren, Elizabeth ",20010,US COURTS,BUDGET ANALYST,50.0,business/gov,201907,2019
6345,"Warren, Elizabeth ",20008,TESSERACT RESEARCH CENTER,NON-PROFIT,35.0,other,201907,2019
6346,"Warren, Elizabeth ",20008,TESSERACT RESEARCH CENTER,NON-PROFIT,28.0,other,201907,2019
6347,"Warren, Elizabeth ",20008,TESSERACT RESEARCH CENTER,NON-PROFIT,28.0,other,201908,2019
6348,"Warren, Elizabeth ",20008,TESSERACT RESEARCH CENTER,NON-PROFIT,35.0,other,201908,2019
6349,"Warren, Elizabeth ",20010,AVASCENT,DEPUTY DIRECTOR ANALYTICS,50.0,leadership,201909,2019
6350,"Warren, Elizabeth ",20015,U.S. DEPARTMENT OF STATE,ANALYST,100.0,business/gov,201908,2019
6351,"Warren, Elizabeth ",20015,U.S. DEPARTMENT OF STATE,ANALYST,100.0,business/gov,201909,2019
6352,"Warren, Elizabeth ",20015,U.S. DEPARTMENT OF STATE,ANALYST,100.0,business/gov,201909,2019
6353,"Warren, Elizabeth ",20010,PORTER NOVELLI,CONSULTANT,51.5,business/gov,201909,2019
6354,"Warren, Elizabeth ",20010,PORTER NOVELLI,CONSULTANT,75.01,business/gov,201909,2019
6355,"Warren, Elizabeth ",20010,UNIVERSITY OF MARYLAND,PROFESSOR,100.0,education,201907,2019
6356,"Warren, Elizabeth ",20010,UNIVERSITY OF MARYLAND,PROFESSOR,100.0,education,201907,2019
6357,"Warren, Elizabeth ",20010,UNIVERSITY OF MARYLAND,PROFESSOR,50.0,education,201909,2019
6358,"Warren, Elizabeth ",20012,HARRIS WILTSHIRE & GRANNIS LLP,ATTORNEY,250.0,law,201909,2019
6359,"Warren, Elizabeth ",20005,CARE,ADVISOR,300.0,other,201907,2019
6360,"Warren, Elizabeth ",20005,CARE,ADVISOR,100.0,other,201907,2019
6361,"Warren, Elizabeth ",20005,CARE,ADVISOR,300.0,other,201908,2019
6362,"Warren, Elizabeth ",20005,CARE,ADVISOR,100.0,other,201908,2019
6363,"Warren, Elizabeth ",20005,CARE,ADVISOR,300.0,other,201909,2019
6364,"Warren, Elizabeth ",20005,CARE,ADVISOR,100.0,other,201909,2019
6365,"Warren, Elizabeth ",20008,MEDICAL FACULTY ASSOCIATES,PHYSICIAN,49.66,healthcare,201907,2019
6366,"Warren, Elizabeth ",20008,MEDICAL FACULTY ASSOCIATES,PHYSICIAN,100.0,healthcare,201907,2019
6367,"Warren, Elizabeth ",20008,MEDICAL FACULTY ASSOCIATES,PHYSICIAN,25.0,healthcare,201908,2019
6368,"Warren, Elizabeth ",20008,MEDICAL FACULTY ASSOCIATES,PHYSICIAN,25.0,healthcare,201909,2019
6369,"Warren, Elizabeth ",20003,NONE,NOT EMPLOYED,250.0,not employed or unknown,201909,2019
6370,"Warren, Elizabeth ",20008,SELF EMPLOYED,ATTORNEY,100.0,law,201907,2019
6371,"Warren, Elizabeth ",20008,SELF EMPLOYED,ATTORNEY,250.0,law,201909,2019
6372,"Warren, Elizabeth ",20008,HOMELESS CHILDREN'S PLAYTIME PROJECT,SITE MANAGER,25.0,business/gov,201907,2019
6373,"Warren, Elizabeth ",20008,HOMELESS CHILDREN'S PLAYTIME PROJECT,SITE MANAGER,25.0,business/gov,201908,2019
6374,"Warren, Elizabeth ",20008,HOMELESS CHILDREN'S PLAYTIME PROJECT,SITE MANAGER,28.0,business/gov,201909,2019
6375,"Warren, Elizabeth ",20016,SELF EMPLOYED,PSYCHOLOGIST,50.0,healthcare,201907,2019
6376,"Warren, Elizabeth ",20016,SELF EMPLOYED,PSYCHOLOGIST,25.0,healthcare,201908,2019
6377,"Warren, Elizabeth ",20016,SELF EMPLOYED,PSYCHOLOGIST,50.0,healthcare,201909,2019
6378,"Warren, Elizabeth ",20016,SELF EMPLOYED,PSYCHOLOGIST,25.0,healthcare,201909,2019
6379,"Warren, Elizabeth ",20016,SELF EMPLOYED,PSYCHOLOGIST,50.0,healthcare,201909,2019
6380,"Warren, Elizabeth ",20002,RED HAT,SOLUTIONS ARCHITECT,50.0,real estate/construction,201907,2019
6381,"Warren, Elizabeth ",20002,RED HAT,SOLUTIONS ARCHITECT,35.0,real estate/construction,201909,2019
6382,"Warren, Elizabeth ",20007,NONE,NOT EMPLOYED,250.0,not employed or unknown,201909,2019
6383,"Warren, Elizabeth ",20001,MCDERMOTT WILL & EMERY LLP,ATTORNEY,250.0,law,201909,2019
6384,"Warren, Elizabeth ",20001,MCDERMOTT WILL & EMERY LLP,ATTORNEY,100.0,law,201909,2019
6385,"Warren, Elizabeth ",20002,MCCABE MESSAGE PARTNERS,ACCOUNT MANAGER,25.0,business/gov,201907,2019
6386,"Warren, Elizabeth ",20015,ROCK CREEK SPORTS CLUB,PERSONAL TRAINER,100.0,other,201907,2019
6387,"Warren, Elizabeth ",20015,ROCK CREEK SPORTS CLUB,PERSONAL TRAINER,50.0,other,201907,2019
6388,"Warren, Elizabeth ",20015,ROCK CREEK SPORTS CLUB,PERSONAL TRAINER,100.0,other,201908,2019
6389,"Warren, Elizabeth ",20037,EAGLE ACADEMY PCS,CEO,250.0,leadership,201908,2019
6390,"Warren, Elizabeth ",20002,MCCABE MESSAGE PARTNERS,ACCOUNT MANAGER,15.0,business/gov,201907,2019
6391,"Warren, Elizabeth ",20002,MCCABE MESSAGE PARTNERS,ACCOUNT MANAGER,25.0,business/gov,201907,2019
6392,"Warren, Elizabeth ",20002,MCCABE MESSAGE PARTNERS,ACCOUNT MANAGER,30.9,business/gov,201908,2019
6393,"Warren, Elizabeth ",20002,MCCABE MESSAGE PARTNERS,ACCOUNT MANAGER,50.0,business/gov,201908,2019
6394,"Warren, Elizabeth ",20002,MCCABE MESSAGE PARTNERS,ACCOUNT MANAGER,34.66,business/gov,201908,2019
6395,"Warren, Elizabeth ",20002,MCCABE MESSAGE PARTNERS,ACCOUNT MANAGER,25.0,business/gov,201908,2019
6396,"Warren, Elizabeth ",20002,MCCABE MESSAGE PARTNERS,ACCOUNT MANAGER,30.9,business/gov,201909,2019
6397,"Warren, Elizabeth ",20002,MCCABE MESSAGE PARTNERS,ACCOUNT MANAGER,25.0,business/gov,201909,2019
6398,"Warren, Elizabeth ",20002,NATIONAL STUDENT CLEARINGHOUSE,ATTORNEY,250.0,law,201907,2019
6399,"Warren, Elizabeth ",20008,RETIRED,RETIRED,500.0,retired,201909,2019
6400,"Warren, Elizabeth ",20008,RETIRED,RETIRED,100.0,retired,201909,2019
6401,"Warren, Elizabeth ",20002,CENTER FOR CLIMATE INTEGRITY,CAMPAIGNS DIRECTOR,100.0,leadership,201907,2019
6402,"Warren, Elizabeth ",20002,CENTER FOR CLIMATE INTEGRITY,CAMPAIGNS DIRECTOR,100.0,leadership,201908,2019
6403,"Warren, Elizabeth ",20002,CENTER FOR CLIMATE INTEGRITY,CAMPAIGNS DIRECTOR,34.93,leadership,201909,2019
6404,"Warren, Elizabeth ",20002,CENTER FOR CLIMATE INTEGRITY,CAMPAIGNS DIRECTOR,100.0,leadership,201909,2019
